Bag Group,Bag #,Quantity,Style,Ring Size,Location,Vendor Name/Description,Date Sent,Date Received,Days,Order #,Customer Name,Job #,Job Date,Due Date,Cancel Date,Job Quantity,Cust. P.O. #,Millimeters
10573295,105732950030,1,TEH22-6.0PD    ,6.0,AP   ,Metal Department                                  ,7/27/2022,8/18/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950030,1,TEH22-6.0PD    ,6.0,PRSHP,QC                                                ,8/18/2022,8/29/2022,11,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950030,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950030,1,TEH22-6.0PD    ,6.0,ENGRV,Nava                                              ,9/22/2022,9/22/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950030,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/22/2022,9/28/2022,6,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950030,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/28/2022,9/28/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950030,1,TEH22-6.0PD    ,6.0,FNPLS,JOSE PERDOMO                                      ,9/28/2022,9/29/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950030,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,9/29/2022,9/29/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950030,1,TEH22-6.0PD    ,6.0,FLWT ,METAL CONTROL                                     ,9/29/2022,9/29/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950030,1,TEH22-6.0PD    ,6.0,AWIN ,APPROVED                                          ,9/29/2022,/  /    ,407,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950030,1,TEH22-6.0PD    ,6.0,,"Inv. #177160 $0.00/Pc, $0.00                      ",9/30/2022,9/30/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,AP   ,Metal Department                                  ,7/27/2022,8/18/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,PRSHP,QC                                                ,8/18/2022,8/29/2022,11,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,ENGRV,Nava                                              ,9/22/2022,9/22/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/22/2022,9/28/2022,6,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/28/2022,9/28/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,FNPLS,JOSE PERDOMO                                      ,9/28/2022,9/29/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,9/29/2022,9/29/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,9/29/2022,9/29/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,FLWT ,METAL CONTROL                                     ,9/29/2022,9/29/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,AWIN ,APPROVED                                          ,9/29/2022,/  /    ,407,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950031,1,TEH22-6.0PD    ,6.0,,"Inv. #177160 $0.00/Pc, $0.00                      ",9/30/2022,9/30/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,AP   ,Metal Department                                  ,7/27/2022,8/18/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,PRSHP,QC                                                ,8/18/2022,8/29/2022,11,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,ENGRV,Nava                                              ,9/22/2022,9/22/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/22/2022,9/28/2022,6,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/28/2022,9/28/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,FNPLS,JOSE PERDOMO                                      ,9/28/2022,9/29/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,9/29/2022,9/29/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,FLWT ,METAL CONTROL                                     ,9/29/2022,9/29/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,AWIN ,APPROVED                                          ,9/29/2022,/  /    ,407,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950032,1,TEH22-6.0PD    ,6.0,,"Inv. #177160 $0.00/Pc, $0.00                      ",9/30/2022,9/30/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,AP   ,Metal Department                                  ,7/27/2022,8/18/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,PRSHP,QC                                                ,8/18/2022,8/29/2022,11,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,ENGRV,Nava                                              ,9/22/2022,9/22/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/22/2022,9/28/2022,6,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/28/2022,9/28/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,FNPLS,JOSE PERDOMO                                      ,9/28/2022,9/29/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,9/29/2022,9/29/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,FLWT ,METAL CONTROL                                     ,9/29/2022,9/29/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,AWIN ,APPROVED                                          ,9/29/2022,/  /    ,407,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950033,1,TEH22-6.0PD    ,6.0,,"Inv. #177160 $0.00/Pc, $0.00                      ",9/30/2022,9/30/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,AP   ,Metal Department                                  ,7/27/2022,8/18/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,PRSHP,QC                                                ,8/18/2022,8/29/2022,11,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/22/2022,24,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,ENGRV,Nava                                              ,9/22/2022,9/22/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/22/2022,9/22/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/22/2022,9/28/2022,6,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/28/2022,9/28/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,FNPLS,JOSE PERDOMO                                      ,9/28/2022,9/29/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,9/29/2022,9/29/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,FLWT ,METAL CONTROL                                     ,9/29/2022,9/29/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,AWIN ,APPROVED                                          ,9/29/2022,/  /    ,407,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950034,1,TEH22-6.0PD    ,6.0,,"Inv. #177160 $0.00/Pc, $0.00                      ",9/30/2022,9/30/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950035,1,TEH22-6.0PD    ,6.0,AP   ,Metal Department                                  ,7/27/2022,8/18/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950035,1,TEH22-6.0PD    ,6.0,PRSHP,QC                                                ,8/18/2022,8/29/2022,11,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950035,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950035,1,TEH22-6.0PD    ,6.0,ENGRV,Nava                                              ,9/19/2022,9/20/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950035,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/20/2022,9/20/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950035,1,TEH22-6.0PD    ,6.0,FNPLS,LUIS CAMPOVERDE                                   ,9/20/2022,9/21/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950035,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,9/21/2022,9/21/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950035,1,TEH22-6.0PD    ,6.0,FLINS,LAURA L.                                          ,9/21/2022,9/21/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950035,1,TEH22-6.0PD    ,6.0,FLWT ,METAL CONTROL                                     ,9/21/2022,/  /    ,415,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950035,1,TEH22-6.0PD    ,6.0,,"Inv. #177108 $0.00/Pc, $0.00                      ",9/23/2022,9/23/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,AP   ,Metal Department                                  ,7/27/2022,8/18/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,PRSHP,QC                                                ,8/18/2022,8/29/2022,11,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,ENGRV,Nava                                              ,9/19/2022,9/20/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/20/2022,9/20/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,FNPLS,LUIS GONZALEZ                                     ,9/20/2022,9/21/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,9/21/2022,9/21/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,JWRP ,QC                                                ,9/21/2022,10/10/2022,19,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,JWRP ,MARVIN RIVERA                                     ,10/10/2022,10/11/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,INSP ,KATHY THI                                         ,10/11/2022,10/11/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,INSP ,NORA FLORES                                       ,10/11/2022,10/11/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,INSP ,NORA FLORES                                       ,10/11/2022,10/11/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,JWRP ,QC                                                ,10/11/2022,10/11/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,JWRP ,HARINARINE RAMDIAL                                ,10/11/2022,10/12/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,INSP ,NORMA DELGADO                                     ,10/12/2022,10/13/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,SETRP,RAY G.                                            ,10/13/2022,10/13/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,INSP ,NORMA DELGADO                                     ,10/13/2022,10/13/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,POLRP,QC                                                ,10/13/2022,10/13/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,POLRP,JOSE PERDOMO                                      ,10/13/2022,10/13/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,10/13/2022,10/13/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,POLRP,QC                                                ,10/13/2022,10/14/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,POLRP,JOSE PERDOMO                                      ,10/14/2022,10/14/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,10/14/2022,10/14/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,FLWT ,METAL CONTROL                                     ,10/14/2022,10/14/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,AWIN ,APPROVED                                          ,10/14/2022,/  /    ,392,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950036,1,TEH22-6.0PD    ,6.0,,"Inv. #177380 $0.00/Pc, $0.00                      ",10/14/2022,10/14/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950037,1,TEH22-6.0PD    ,6.0,AP   ,Metal Department                                  ,7/27/2022,8/18/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950037,1,TEH22-6.0PD    ,6.0,PRSHP,QC                                                ,8/18/2022,8/29/2022,11,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950037,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950037,1,TEH22-6.0PD    ,6.0,ENGRV,Nava                                              ,9/19/2022,9/20/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950037,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/20/2022,9/20/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950037,1,TEH22-6.0PD    ,6.0,FNPLS,LUIS CAMPOVERDE                                   ,9/20/2022,9/20/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950037,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,9/20/2022,9/20/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950037,1,TEH22-6.0PD    ,6.0,FLWT ,METAL CONTROL                                     ,9/20/2022,9/20/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950037,1,TEH22-6.0PD    ,6.0,AWIN ,APPROVED                                          ,9/20/2022,/  /    ,416,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950037,1,TEH22-6.0PD    ,6.0,,"Inv. #177108 $0.00/Pc, $0.00                      ",9/23/2022,9/23/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950038,1,TEH22-6.0PD    ,6.0,AP   ,Metal Department                                  ,7/27/2022,8/18/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950038,1,TEH22-6.0PD    ,6.0,PRSHP,QC                                                ,8/18/2022,8/29/2022,11,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950038,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950038,1,TEH22-6.0PD    ,6.0,ENGRV,Nava                                              ,9/19/2022,9/20/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950038,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/20/2022,9/20/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950038,1,TEH22-6.0PD    ,6.0,FNPLS,LUIS GONZALEZ                                     ,9/20/2022,9/21/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950038,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,9/21/2022,9/21/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950038,1,TEH22-6.0PD    ,6.0,FLWT ,METAL CONTROL                                     ,9/21/2022,/  /    ,415,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950038,1,TEH22-6.0PD    ,6.0,,"Inv. #177108 $0.00/Pc, $0.00                      ",9/23/2022,9/23/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950039,1,TEH22-6.0PD    ,6.0,AP   ,Metal Department                                  ,7/27/2022,8/18/2022,22,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950039,1,TEH22-6.0PD    ,6.0,PRSHP,QC                                                ,8/18/2022,8/29/2022,11,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950039,1,TEH22-6.0PD    ,6.0,FLINS,HUGO NARVAEZ                                      ,8/29/2022,9/19/2022,21,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950039,1,TEH22-6.0PD    ,6.0,ENGRV,Nava                                              ,9/19/2022,9/20/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950039,1,TEH22-6.0PD    ,6.0,FNPLS,QC                                                ,9/20/2022,9/20/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950039,1,TEH22-6.0PD    ,6.0,FNPLS,LUIS GONZALEZ                                     ,9/20/2022,9/21/2022,1,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950039,1,TEH22-6.0PD    ,6.0,FLINS,KATHY THI                                         ,9/21/2022,9/21/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950039,1,TEH22-6.0PD    ,6.0,FLWT ,METAL CONTROL                                     ,9/21/2022,9/21/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950039,1,TEH22-6.0PD    ,6.0,AWIN ,APPROVED                                          ,9/21/2022,/  /    ,415,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
10573295,105732950039,1,TEH22-6.0PD    ,6.0,,"Inv. #177108 $0.00/Pc, $0.00                      ",9/23/2022,9/23/2022,0,103784,Tiffany & Co. - PY       ,182652,7/25/2022,12/1/2022,12/1/2022,40,34242505,2.20
